Region_Name,Federal_District,Year,Migration_rate,Population,GRP_per_capita,Investment_per_capita,Unemployment_rate,Housing_price,Income_per_capita,Housing_construction_rate
Пермский край,ПФО,2023,-9.0,2501.8,878276.5,192425.0,2.7567079449081517,96908.0,45639.0,771.0
Пермский край,ПФО,2024,-9.0,2501.8,878276.5,250652.0,2.7567079449081517,96908.0,53869.0,705.0
Приморский край,ДФО,2001,-117.0,2103.1,34628.0,4717.851866609672,7.4,87118.0,2367.0,104.98787504160524
Приморский край,ДФО,2002,-40.0,2076.6,46632.5,6477.954804912039,7.4,87118.0,3122.0,84.4690585119191
Приморский край,ДФО,2003,-40.0,2058.0,57986.3,7420.376162884871,7.4,87118.0,4249.0,104.76383917681667
Приморский край,ДФО,2004,-48.0,2038.5,74713.1,9131.319682761448,7.4,87118.0,5419.0,105.56890701351352
Приморский край,ДФО,2005,-51.0,2017.5,92504.2,14126.0,7.4,87118.0,7163.0,122.0
Приморский край,ДФО,2006,-44.0,1997.6,108099.2,17137.7,7.4,87118.0,9110.0,160.19559882616676
Приморский край,ДФО,2007,-23.0,1983.0,130632.0,23695.6,7.4,87118.0,10894.0,184.923141161864
Приморский край,ДФО,2008,-7.0,1973.5,160416.7,39002.0,7.4,87118.0,12927.0,190.22070973505404
Приморский край,ДФО,2009,-2.0,1967.4,187556.4,76148.0,9.5,87118.0,15486.0,202.80676429177743
Приморский край,ДФО,2010,-35.0,1959.4,240220.7,106264.0,9.5,87118.0,17298.0,273.0
Приморский край,ДФО,2011,-5.0,1951.0,281770.8,157675.3,8.0,87118.0,19170.102629974248,303.0
Приморский край,ДФО,2012,-15.0,1945.8,286502.7,104422.2,6.9,87118.0,21712.50391218613,313.0
Приморский край,ДФО,2013,-47.0,1938.0,297982.4,63500.9,7.065782156639161,87118.0,23819.999628472626,316.0
Приморский край,ДФО,2014,-33.0,1928.8,333071.7,69629.9,6.868813833129591,87118.0,27581.0,347.0
Приморский край,ДФО,2015,-26.0,1921.8,373412.6,72437.6,6.883382088990706,87118.0,31224.144851172096,258.0
Приморский край,ДФО,2016,-28.0,1914.5,449626.2,68164.3,5.919573054431434,87118.0,31454.27312904188,255.0
Приморский край,ДФО,2017,-39.0,1904.4,475867.3,68751.9,5.32326273152737,87118.0,32500.28267143585,215.0
Приморский край,ДФО,2018,-34.0,1892.4,510201.6,76372.0,5.257528181133822,87118.0,34946.56064385212,282.0936569810318
Приморский край,ДФО,2019,-6.0,1882.0,568198.1,96770.6,4.976436591334213,97933.0,37223.60847793373,294.0
Приморский край,ДФО,2020,-45.0,1867.9,591923.4,122842.0,5.306919587579395,103814.0,37727.56462762028,345.0
Приморский край,ДФО,2021,-9.0,1850.1,731915.2,136943.3,4.098837942317278,117466.0,41292.5423284184,473.0
Приморский край,ДФО,2022,-57.0,1831.0,860583.8,175313.0,3.328890683076508,127172.0,49942.0,570.0
Приморский край,ДФО,2023,-21.0,1813.2,1027409.8,222726.0,2.567488285166057,135633.0,54494.0,667.0
Приморский край,ДФО,2024,-21.0,1813.2,1027409.8,236042.0,2.567488285166057,135633.0,64985.0,725.0
Псковская область,СЗФО,2001,-10.0,775.8,25031.4,3597.2570706680067,6.5,36435.0,1848.0,119.11821580507927
Псковская область,СЗФО,2002,2.0,763.9,31547.3,4104.407492230114,6.5,36435.0,2735.0,131.4308155517738
Псковская область,СЗФО,2003,8.0,752.4,39190.7,7460.642561756317,6.5,36435.0,3557.0,150.97669695946752
Псковская область,СЗФО,2004,-14.0,740.7,48358.5,7972.779441528073,6.5,36435.0,4302.0,178.76551877780554
Псковская область,СЗФО,2005,-31.0,727.6,55772.9,7623.0,6.5,36435.0,4927.0,137.0
Псковская область,СЗФО,2006,-31.0,714.5,72029.1,10641.3,6.5,36435.0,6422.0,175.646814144677
Псковская область,СЗФО,2007,-10.0,703.9,87456.7,19432.0,6.5,36435.0,7923.0,186.5287329542145
Псковская область,СЗФО,2008,-16.0,695.0,105449.0,23702.0,6.5,36435.0,10336.0,217.85332456548048
Псковская область,СЗФО,2009,-16.0,686.1,108797.9,18535.0,11.0,36435.0,11438.0,279.5453816712675
Псковская область,СЗФО,2010,-50.0,676.6,128685.1,24676.0,9.5,36435.0,12798.0,221.0
Псковская область,СЗФО,2011,1.0,668.3,150372.7,37230.5,9.3,36435.0,14201.56876328874,266.0
Псковская область,СЗФО,2012,-21.0,661.9,162494.1,50862.6,6.6,36435.0,16351.690324920111,323.0
Псковская область,СЗФО,2013,-24.0,655.0,175067.2,44199.8,6.958467546535162,36435.0,17973.37291355299,280.0
Псковская область,СЗФО,2014,-33.0,648.2,191022.0,45983.2,6.532603698297977,36435.0,19867.153790261746,456.0
Псковская область,СЗФО,2015,-22.0,641.7,210766.7,42644.3,6.9010308969909655,36435.0,21761.993205071263,540.0
Псковская область,СЗФО,2016,-22.0,635.7,250434.0,42899.0,6.693759433419774,36435.0,22328.156927331333,423.0
Псковская область,СЗФО,2017,-32.0,629.3,263558.4,46506.9,6.528929932763711,36435.0,23657.256123044062,316.0
Псковская область,СЗФО,2018,-53.0,621.6,290740.4,50347.5,5.636682154100749,36435.0,24321.30952783127,372.6050765269858
Псковская область,СЗФО,2019,5.0,615.0,319726.3,54673.7,5.052736405375529,37688.0,26060.47784751808,481.0
Псковская область,СЗФО,2020,-8.0,608.8,331405.5,63105.6,6.275819843598871,41222.0,27069.44569920821,437.0
Псковская область,СЗФО,2021,2.0,601.0,378939.1,79219.5,4.729744259775572,46781.0,30126.68076000885,510.0
Псковская область,СЗФО,2022,-44.0,592.3,431917.3,72391.0,3.947750614274569,64321.0,35031.0,573.0
Псковская область,СЗФО,2023,-14.0,584.5,494039.9,81993.0,2.932669905075069,77662.0,39898.0,648.0
Псковская область,СЗФО,2024,-14.0,584.5,494039.9,118544.0,2.932669905075069,77662.0,46858.0,626.0
Респ. Саха (Якутия),ДФО,2001,-100.0,954.5,105733.3,22891.750228133016,9.0,73714.0,5010.0,372.55107386066
Респ. Саха (Якутия),ДФО,2002,-74.0,950.1,121163.1,27284.369377596988,9.0,73714.0,6348.0,262.709188506473
Респ. Саха (Якутия),ДФО,2003,-34.0,949.3,140065.1,32074.29220543739,9.0,73714.0,8235.0,276.3082770288064
Респ. Саха (Якутия),ДФО,2004,-19.0,951.5,161309.0,36137.46093034824,9.0,73714.0,9615.0,252.00484673208143
Респ. Саха (Якутия),ДФО,2005,-28.0,953.8,191896.0,51351.0,9.0,73714.0,11350.0,273.0
Респ. Саха (Якутия),ДФО,2006,-29.0,955.2,216535.9,59271.0,9.0,73714.0,13555.0,301.911758855834
Респ. Саха (Якутия),ДФО,2007,-34.0,957.5,253423.5,125141.2,9.0,73714.0,15571.0,334.40764312584463
Респ. Саха (Якутия),ДФО,2008,-69.0,958.5,322922.2,163751.0,9.0,73714.0,18586.0,303.4975774445692
Респ. Саха (Якутия),ДФО,2009,-66.0,958.2,342520.1,201053.0,8.7,73714.0,21162.0,306.2000820290608
Респ. Саха (Якутия),ДФО,2010,-71.0,958.3,403658.5,136172.0,8.9,73714.0,23088.0,316.0
Респ. Саха (Якутия),ДФО,2011,-98.0,957.3,508549.5,198903.7,9.0,73714.0,25610.62182633739,333.0
Респ. Саха (Якутия),ДФО,2012,-84.0,956.4,566002.6,214567.6,8.0,73714.0,28681.601730017454,373.0
Респ. Саха (Якутия),ДФО,2013,-89.0,956.3,596336.3,202806.9,7.425431493312772,73714.0,30559.50155144301,437.0
Респ. Саха (Якутия),ДФО,2014,-63.0,957.6,687289.7,189195.7,7.4265063239578835,73714.0,32993.718592964826,496.0
Респ. Саха (Якутия),ДФО,2015,-48.0,960.7,778151.2,206124.5,7.341708228523148,73714.0,36918.278790364246,570.0
Респ. Саха (Якутия),ДФО,2016,-37.0,964.4,922292.1,285751.7,7.178831150624256,73714.0,38736.65417172168,645.0
Респ. Саха (Якутия),ДФО,2017,-45.0,967.2,974017.3,399923.9,7.181550831633962,73714.0,40404.36069284713,658.0
Респ. Саха (Якутия),ДФО,2018,-24.0,969.7,1161944.5,416170.3,6.967856994243368,73714.0,42711.31371004223,548.9458603310244
Респ. Саха (Якутия),ДФО,2019,1.0,974.0,1260373.1,432153.4,6.902473878306768,88545.0,45314.64447982895,580.0
Респ. Саха (Якутия),ДФО,2020,66.0,982.0,1154483.9,263839.0,7.459822350806075,88281.0,46108.13848180611,542.0
Респ. Саха (Якутия),ДФО,2021,90.0,992.6,1684839.3,417913.6,6.971852490703987,84124.0,50089.581431650586,586.0
Респ. Саха (Якутия),ДФО,2022,-38.0,997.7,2013920.6,647162.0,6.539519285686495,119014.0,59040.0,585.0
Респ. Саха (Якутия),ДФО,2023,8.0,999.6,2230677.6,745842.0,5.6750920105429286,124188.0,69031.0,705.0
Респ. Саха (Якутия),ДФО,2024,8.0,999.6,2230677.6,791955.0,5.6750920105429286,124188.0,79768.0,749.0
Республика Адыгея,ЮФО,2001,37.0,447.0,14858.6,3377.884669164942,7.3,40438.0,1642.0,164.20581655480987
Республика Адыгея,ЮФО,2002,-1169.0,446.7,17707.5,4289.355162186804,7.3,40438.0,2167.0,264.3832549809715
Республика Адыгея,ЮФО,2003,7.0,445.9,22091.7,5738.962885849892,7.3,40438.0,2550.0,130.5406896675474
Республика Адыгея,ЮФО,2004,10.0,444.0,28133.2,5107.67868998025,7.3,40438.0,3085.0,89.17432680138897
Республика Адыгея,ЮФО,2005,-3.0,442.1,38514.5,8149.0,7.3,40438.0,3893.0,162.0
Республика Адыгея,ЮФО,2006,-7.0,439.8,48050.2,9294.0,7.3,40438.0,4731.0,95.72576501030018
Республика Адыгея,ЮФО,2007,12.0,438.3,66366.2,25038.4,7.3,40438.0,5802.0,156.75912488705129
Республика Адыгея,ЮФО,2008,56.0,438.6,82378.2,30264.0,7.3,40438.0,8047.0,184.20572679190224
Республика Адыгея,ЮФО,2009,25.0,439.6,94436.5,36112.0,7.7,40438.0,10556.0,285.9612803421526
Республика Адыгея,ЮФО,2010,15.0,439.8,107297.5,31911.0,9.3,40438.0,12279.0,307.0
Республика Адыгея,ЮФО,2011,127.0,442.5,128374.2,42269.1,8.4,40438.0,14230.016701244343,277.0
Республика Адыгея,ЮФО,2012,111.0,447.4,145958.8,37782.7,8.1,40438.0,16920.218013108653,220.0
Республика Адыгея,ЮФО,2013,109.0,452.1,156745.1,41191.8,7.843377467841492,40438.0,18459.10162373236,240.0
Республика Адыгея,ЮФО,2014,126.0,457.2,165414.0,37523.7,8.47043944592978,40438.0,21624.80541562493,605.0
Республика Адыгея,ЮФО,2015,121.0,462.6,182243.9,34059.5,8.649433707924171,40438.0,22416.98047269059,658.0
Республика Адыгея,ЮФО,2016,107.0,467.6,216232.8,40922.0,8.869647595615412,40438.0,24268.972803723125,520.0
Республика Адыгея,ЮФО,2017,77.0,471.2,232839.8,44237.3,8.506162016870086,40438.0,25475.595922767727,539.0
Республика Адыгея,ЮФО,2018,108.0,474.6,252776.7,64478.9,8.56693094551535,40438.0,26397.380152669608,411.83168196904
Республика Адыгея,ЮФО,2019,258.0,482.1,272001.2,89928.6,8.16850043954555,44293.0,27738.82390401553,560.0
Республика Адыгея,ЮФО,2020,94.0,489.0,292264.5,82692.4,8.362717616541984,45169.0,28716.44082562522,557.0
Республика Адыгея,ЮФО,2021,214.0,494.4,346689.2,72576.2,8.26032512295241,80146.0,32882.0,659.0
Республика Адыгея,ЮФО,2022,30.0,498.1,384553.9,93662.0,7.124494542685545,81424.0,36627.0,939.0
Республика Адыгея,ЮФО,2023,71.0,499.3,446662.0,118972.0,3.953140245703826,82771.0,42684.0,1130.0
Республика Адыгея,ЮФО,2024,71.0,499.3,446662.0,137652.0,3.953140245703826,82771.0,52224.0,1130.0
Республика Алтай,СФО,2001,-12.0,203.0,22164.4,5565.977969575157,12.6,41158.0,1620.0,75.86206896551724
Республика Алтай,СФО,2002,-5.0,203.0,26160.6,6353.617694341872,12.6,41158.0,2355.0,128.57142857142858
Республика Алтай,СФО,2003,-34.0,202.8,34042.3,5850.631609048281,12.6,41158.0,2881.0,113.40943270629424
Республика Алтай,СФО,2004,-36.0,202.5,42067.6,10614.85237781151,12.6,41158.0,3439.0,204.49291683954715
Республика Алтай,СФО,2005,-49.0,202.0,43592.3,14427.0,12.6,41158.0,4381.0,169.0
Республика Алтай,СФО,2006,-24.0,201.7,57555.4,20228.7,12.6,41158.0,5557.0,234.00046601787724
Республика Алтай,СФО,2007,-5.0,202.4,74633.6,29474.4,12.6,41158.0,7067.0,255.88334090774364
Республика Алтай,СФО,2008,-16.0,203.9,91713.1,37229.0,12.6,41158.0,10385.0,286.4036722443455
Республика Алтай,СФО,2009,-52.0,205.0,97112.1,34962.0,13.6,41158.0,11081.0,296.044128620688
Республика Алтай,СФО,2010,-28.0,205.9,108729.5,46233.0,12.2,41158.0,13536.0,332.0
Республика Алтай,СФО,2011,-62.0,207.0,127452.9,70487.1,12.8,41158.0,13869.84403056582,369.0
Республика Алтай,СФО,2012,-66.0,207.9,146447.1,51670.9,11.6,41158.0,14386.221186408064,385.0
Республика Алтай,СФО,2013,-84.0,208.5,159790.5,56851.7,11.521894109023728,41158.0,14845.486261004147,425.0
Республика Алтай,СФО,2014,-47.0,209.1,187384.9,66426.9,10.386255123687576,41158.0,17243.80912765198,472.0
Республика Алтай,СФО,2015,-58.0,209.9,200875.3,58047.7,9.757504233177144,41158.0,18257.10145617964,530.0
Республика Алтай,СФО,2016,-42.0,210.6,225265.0,59652.7,12.0961645769892,41158.0,18402.39971063221,577.0
Республика Алтай,СФО,2017,-59.0,211.0,229400.6,58991.6,12.05984538729656,41158.0,19154.95583216063,602.0
Республика Алтай,СФО,2018,-62.0,211.0,256230.0,70057.4,11.240117182038574,41158.0,20190.80588319851,495.7315817178953
Республика Алтай,СФО,2019,-18.0,211.1,270282.7,99596.4,10.904959202258834,43537.0,21061.73298535952,452.0
Республика Алтай,СФО,2020,-29.0,211.2,297548.1,70558.3,13.945571145563804,59262.0,22641.535963338367,403.0
Республика Алтай,СФО,2021,-18.0,211.0,353184.5,69694.4,12.089969822850938,72873.0,24957.546908969107,684.0
Республика Алтай,СФО,2022,-17.0,210.8,425131.5,151918.0,9.747965307526243,109342.0,29564.0,781.0
Республика Алтай,СФО,2023,-21.0,210.8,514010.8,232619.0,8.9310034870811,129267.0,34817.0,903.0
Республика Алтай,СФО,2024,-21.0,210.8,514010.8,255537.0,8.9310034870811,129267.0,40630.0,1064.0
Республика Башкортостан,ПФО,2001,13.0,4111.7,40609.7,11440.158775634687,5.2,53283.0,2400.0,340.6376924386507
Республика Башкортостан,ПФО,2002,16.0,4105.3,45756.0,11455.541183327598,5.2,53283.0,3134.0,342.6546172021533
Республика Башкортостан,ПФО,2003,11.0,4098.2,59274.3,13366.089881945822,5.2,53283.0,4152.0,358.1289937836791
Республика Башкортостан,ПФО,2004,-2.0,4087.8,76042.5,16493.279025267737,5.2,53283.0,5154.0,369.1977703311967
Республика Башкортостан,ПФО,2005,-3.0,4073.8,93683.1,20735.0,5.2,53283.0,6887.0,395.0
Республика Башкортостан,ПФО,2006,-6.0,4059.8,124439.6,26540.7,5.2,53283.0,8904.0,419.99109326260486
Республика Башкортостан,ПФО,2007,13.0,4054.1,145543.9,39551.1,5.2,53283.0,11073.0,458.002086760908
Республика Башкортостан,ПФО,2008,14.0,4057.1,183168.7,50198.0,5.2,53283.0,14245.0,579.6755660512924
Республика Башкортостан,ПФО,2009,17.0,4064.0,159428.7,36453.0,9.2,53283.0,16125.0,578.9182420393513
Республика Башкортостан,ПФО,2010,2.0,4070.3,186522.0,37743.0,8.9,53283.0,17499.0,493.0
Республика Башкортостан,ПФО,2011,-3.0,4072.3,231077.6,46289.6,7.6,53283.0,19010.359799112448,518.0
Республика Башкортостан,ПФО,2012,0.0,4075.3,282038.4,57341.7,6.1,53283.0,21201.335209852,572.0
Республика Башкортостан,ПФО,2013,28.0,4086.6,284639.1,65187.0,5.836480356861947,53283.0,23741.36877560933,611.0
Республика Башкортостан,ПФО,2014,9.0,4100.5,307280.3,69148.5,5.304454219943429,53283.0,25558.57426189108,651.0
Республика Башкортостан,ПФО,2015,8.0,4109.8,320352.1,77317.8,6.120251632469385,53283.0,27065.4739339914,661.0
Республика Башкортостан,ПФО,2016,4.0,4116.4,345331.5,86267.3,5.76810961874236,53283.0,27528.180612357686,663.0
Республика Башкортостан,ПФО,2017,12.0,4120.8,361070.3,67606.5,5.62586715097738,53283.0,28083.39030067594,605.0
Республика Башкортостан,ПФО,2018,-3.0,4120.4,422133.4,65024.9,4.935336404831368,53283.0,28526.762183051364,564.4357651148626
Республика Башкортостан,ПФО,2019,5.0,4115.5,438183.0,82059.2,4.414890267359011,58410.0,30075.512282608983,586.0
Республика Башкортостан,ПФО,2020,6.0,4104.4,412767.7,92768.8,5.883845050827803,61405.0,29827.40474616696,610.0
Республика Башкортостан,ПФО,2021,54.0,4093.9,492450.9,103220.9,4.360431882949644,72175.0,31934.93267270124,725.0
Республика Башкортостан,ПФО,2022,-3.0,4084.6,542785.4,127193.0,3.419022540578131,86491.0,36463.0,750.0
Республика Башкортостан,ПФО,2023,-2.0,4071.0,604343.3,158062.0,2.318965832599829,96723.0,40022.0,814.0
Республика Башкортостан,ПФО,2024,-2.0,4071.0,604343.3,193369.0,2.318965832599829,96723.0,47220.0,826.0
Республика Бурятия,ДФО,2001,-75.0,992.1,30314.6,5792.496724120553,12.0,44888.0,2262.0,185.0619897187784
Республика Бурятия,ДФО,2002,-62.0,983.4,38524.0,6552.784125015685,12.0,44888.0,3141.0,188.0211511083995
Республика Бурятия,ДФО,2003,-32.0,977.1,53479.2,10352.97485365023,12.0,44888.0,3857.0,188.3156292761209
Республика Бурятия,ДФО,2004,-22.0,972.8,65707.2,8637.685347712953,12.0,44888.0,4667.0,202.3072067830481
Республика Бурятия,ДФО,2005,-26.0,969.0,77313.2,9913.0,12.0,44888.0,6027.0,208.0
Республика Бурятия,ДФО,2006,-27.0,965.7,94965.1,16492.7,12.0,44888.0,6990.0,225.110484308536
Республика Бурятия,ДФО,2007,-22.0,964.9,111354.0,20165.7,12.0,44888.0,8846.0,280.4525795729783
Республика Бурятия,ДФО,2008,-21.0,965.9,129145.4,24439.0,12.0,44888.0,11233.0,318.0532490713094
Республика Бурятия,ДФО,2009,-12.0,968.2,125172.5,24148.0,13.7,44888.0,12956.0,256.2579725563308
Республика Бурятия,ДФО,2010,-24.0,970.6,137564.9,34584.0,10.4,44888.0,14271.0,280.0
Республика Бурятия,ДФО,2011,-46.0,971.4,158143.4,41941.8,9.0,44888.0,15716.156693153584,313.0
Республика Бурятия,ДФО,2012,-51.0,971.3,169608.1,42402.1,7.9,44888.0,17693.495644086615,349.0
Республика Бурятия,ДФО,2013,-42.0,972.1,181975.1,43193.4,8.038089355121466,44888.0,18916.06561733793,391.0
Республика Бурятия,ДФО,2014,-19.0,974.9,191295.1,37685.8,8.439702443971957,44888.0,20737.38566301773,419.0
Республика Бурятия,ДФО,2015,-26.0,978.6,207268.7,37014.2,9.219586372422684,44888.0,23902.430340172345,423.0
Республика Бурятия,ДФО,2016,-37.0,980.9,225071.8,34097.7,9.565626458516965,44888.0,23779.37515228936,342.0
Республика Бурятия,ДФО,2017,-42.0,981.4,228844.2,43012.6,9.570658987872743,44888.0,23930.807371163926,273.0
Республика Бурятия,ДФО,2018,-52.0,980.4,263744.5,49496.4,9.241281534117874,44888.0,24190.08706874892,251.8569111243917
Республика Бурятия,ДФО,2019,9.0,980.8,291073.7,74254.9,9.162189014180036,52926.0,25400.0134921258,272.0
Республика Бурятия,ДФО,2020,-21.0,981.5,308499.3,66383.7,10.516226257400362,60402.0,26332.55503923988,280.0
Республика Бурятия,ДФО,2021,-15.0,979.5,363621.5,74371.5,9.57986991366983,75651.0,28446.35126272862,284.0
Республика Бурятия,ДФО,2022,-23.0,976.3,458129.6,112739.0,7.423074454475526,85843.0,35163.0,299.0
Республика Бурятия,ДФО,2023,-15.0,973.3,517755.8,172066.0,5.752045994832587,100049.0,38412.0,482.0
Республика Бурятия,ДФО,2024,-15.0,973.3,517755.8,160717.0,5.752045994832587,100049.0,44730.0,549.0
Республика Дагестан,СКФО,2001,107.0,2511.0,12562.3,3221.302550893215,13.2,46795.0,1141.0,226.1250497809637
Республика Дагестан,СКФО,2002,-98.0,2558.8,16195.5,3109.7496445567435,13.2,46795.0,1534.0,189.5028919806159
Республика Дагестан,СКФО,2003,41.0,2599.5,22168.7,4152.348020944321,13.2,46795.0,2119.0,200.1187171013024
Республика Дагестан,СКФО,2004,36.0,2635.1,30629.6,6319.546869755192,13.2,46795.0,3282.0,219.34601492311884
Республика Дагестан,СКФО,2005,55.0,2672.7,33839.8,10090.0,13.2,46795.0,4388.0,235.0
Республика Дагестан,СКФО,2006,68.0,2714.2,45741.7,14584.0,13.2,46795.0,6112.0,263.50033969143345
Республика Дагестан,СКФО,2007,82.0,2762.2,56812.6,21979.7,13.2,46795.0,7724.0,289.6585280379753
Республика Дагестан,СКФО,2008,15.0,2807.6,77033.8,30966.0,13.2,46795.0,10541.0,323.091707324718
Республика Дагестан,СКФО,2009,30.0,2847.7,90542.5,35885.0,13.2,46795.0,13250.0,374.3096920188704
Республика Дагестан,СКФО,2010,36.0,2891.5,94883.6,41727.0,14.8,46795.0,15678.0,389.0
Республика Дагестан,СКФО,2011,-59.0,2924.4,112953.7,46886.2,12.7,46795.0,18265.044611878144,415.0
Республика Дагестан,СКФО,2012,-70.0,2944.1,127273.4,51877.1,11.7,46795.0,20688.36949674426,489.0
Республика Дагестан,СКФО,2013,-61.0,2964.3,152776.7,60406.4,11.566122588469412,46795.0,21489.1492710013,520.0
Республика Дагестан,СКФО,2014,-35.0,2990.0,176634.1,67641.1,10.201737341432162,46795.0,23198.48256154821,553.0
Республика Дагестан,СКФО,2015,-37.0,3018.7,188590.2,65449.2,10.779537335927111,46795.0,26624.631174137485,603.0
Республика Дагестан,СКФО,2016,-27.0,3046.9,202693.3,65494.5,10.934619572929716,46795.0,25515.98061005711,615.0
Республика Дагестан,СКФО,2017,-31.0,3074.0,208042.6,60946.5,12.03898624145384,46795.0,26301.934197236955,655.0
Республика Дагестан,СКФО,2018,-22.0,3099.8,218099.5,64523.1,11.549506998244636,46795.0,25550.8255798286,317.41788357073005
Республика Дагестан,СКФО,2019,-10.0,3127.0,228250.0,73391.1,13.03529338386257,47898.0,27160.22170357497,329.0
Республика Дагестан,СКФО,2020,-11.0,3152.9,234960.7,86726.9,15.784132335037391,50358.0,27395.46680799853,311.0
Республика Дагестан,СКФО,2021,-6.0,3175.9,252694.0,80982.0,15.158485179404138,58991.0,29952.0,328.0
Республика Дагестан,СКФО,2022,-11.0,3198.3,274191.0,94510.0,12.115010174662329,72591.0,37606.0,314.0
Республика Дагестан,СКФО,2023,-17.0,3221.0,321237.1,108853.0,11.890723509172668,86275.0,39686.0,502.0
Республика Дагестан,СКФО,2024,-17.0,3221.0,321237.1,122790.0,11.890723509172668,86275.0,45175.0,894.0
Республика Ингушетия,СКФО,2001,71.0,450.5,8000.7,3436.53880305452,53.3,33284.0,909.0,56.15982241953385
Республика Ингушетия,СКФО,2002,-139.0,462.1,7751.7,1513.8259761185072,53.3,33284.0,1171.0,31.162086128543606
Республика Ингушетия,СКФО,2003,-480.0,460.3,10332.4,1844.508248699356,53.3,33284.0,1438.0,43.010472398355176
Республика Ингушетия,СКФО,2004,-526.0,442.8,14024.9,2292.591027382391,53.3,33284.0,1900.0,40.197918289826994
Республика Ингушетия,СКФО,2005,-499.0,425.6,17435.1,8063.0,53.3,33284.0,2737.0,57.0
Республика Ингушетия,СКФО,2006,-393.0,412.1,21922.4,8177.5,53.3,33284.0,3569.0,58.00055816436727
Республика Ингушетия,СКФО,2007,-167.0,406.7,41340.7,18879.6,53.3,33284.0,4887.0,568.0141634700502
Республика Ингушетия,СКФО,2008,-124.0,407.9,47002.3,9685.0,53.3,33284.0,6909.0,152.48274763124672
Республика Ингушетия,СКФО,2009,-126.0,410.5,46174.4,15892.0,53.2,33284.0,8000.0,90.87077590974314
Республика Ингушетия,СКФО,2010,-158.0,413.1,48239.2,18039.0,49.7,33284.0,9630.0,383.0
Республика Ингушетия,СКФО,2011,119.0,421.9,63662.5,14459.6,48.1,33284.0,11579.119794703567,194.0
Республика Ингушетия,СКФО,2012,70.0,434.7,86074.8,33996.9,47.7,33284.0,12369.978243881716,205.0
Республика Ингушетия,СКФО,2013,37.0,444.9,102879.9,43057.9,43.69655810306087,33284.0,13355.019613132368,560.0
Республика Ингушетия,СКФО,2014,31.0,454.5,114212.7,35642.6,29.812140907517403,33284.0,14809.12472010567,566.0
Республика Ингушетия,СКФО,2015,15.0,463.2,108133.7,42654.6,30.569258451615266,33284.0,15357.920545212764,560.0
Республика Ингушетия,СКФО,2016,7.0,470.4,123604.4,43861.6,30.28712505067437,33284.0,15947.317687959909,570.0
Республика Ингушетия,СКФО,2017,1.0,476.8,127623.9,44454.8,26.7902568944588,33284.0,16046.735746876466,639.0
Республика Ингушетия,СКФО,2018,34.0,484.1,139363.8,46185.1,26.796217617181384,33284.0,16450.30547086511,478.3669360567302
Республика Ингушетия,СКФО,2019,36.0,492.5,149849.4,49058.6,27.680525036072652,32746.0,16944.6031784712,558.0
Республика Ингушетия,СКФО,2020,18.0,500.3,141618.3,40679.9,31.059102973802904,33178.0,17246.957901960002,353.0
Республика Ингушетия,СКФО,2021,20.0,507.6,141496.0,42492.6,32.25952444232349,44295.0,18572.74746647021,215.0
Республика Ингушетия,СКФО,2022,31.0,515.2,162797.0,42192.0,29.994051616336197,44291.0,23047.0,262.0
Республика Ингушетия,СКФО,2023,37.0,523.1,182203.7,46355.0,27.77690183673861,50811.0,24414.0,311.0
Республика Ингушетия,СКФО,2024,37.0,523.1,182203.7,35698.0,27.77690183673861,50811.0,27311.0,323.0
Республика Калмыкия,ЮФО,2001,-326.0,302.5,22261.8,15810.507590211257,15.8,37487.0,1546.0,254.62962962962965
Республика Калмыкия,ЮФО,2002,-715.0,294.7,24676.8,15730.046949690235,15.8,37487.0,1763.0,217.1700033932813
Республика Калмыкия,ЮФО,2003,-4.0,292.0,22394.9,8239.415004629946,15.8,37487.0,2094.0,171.91250954593866
Республика Калмыкия,ЮФО,2004,9.0,292.7,29105.7,7750.06417366692,15.8,37487.0,2293.0,176.98873148964375
Республика Калмыкия,ЮФО,2005,-3.0,293.3,33017.9,10440.0,15.8,37487.0,2392.0,166.0
Республика Калмыкия,ЮФО,2006,-38.0,293.3,43797.2,12789.1,15.8,37487.0,3457.0,214.14225456331008
Республика Калмыкия,ЮФО,2007,-81.0,292.3,58925.2,21041.9,15.8,37487.0,4375.0,265.7927774147975
Республика Калмыкия,ЮФО,2008,-95.0,291.0,71450.7,27322.0,15.8,37487.0,5531.0,203.8038808658056
Республика Калмыкия,ЮФО,2009,-61.0,290.0,82586.8,27953.0,16.5,37487.0,6953.0,249.33183895163376
Республика Калмыкия,ЮФО,2010,-70.0,289.3,84359.4,24095.0,14.8,37487.0,7774.0,302.0
Республика Калмыкия,ЮФО,2011,-132.0,287.6,101929.5,33997.9,14.2,37487.0,8834.232035516989,361.0
Республика Калмыкия,ЮФО,2012,-148.0,285.0,125970.8,48515.0,13.1,37487.0,10205.474104200808,299.0
Республика Калмыкия,ЮФО,2013,-128.0,282.4,145760.6,54112.5,12.468515626099316,37487.0,11699.91608272756,392.0
Республика Калмыкия,ЮФО,2014,-98.0,280.5,166419.7,80603.6,10.907074783652098,37487.0,13028.749062682336,445.0
Республика Калмыкия,ЮФО,2015,-106.0,278.7,186387.4,59567.7,10.668936548616664,37487.0,15324.55625865421,451.0
Республика Калмыкия,ЮФО,2016,-61.0,277.3,250822.7,32951.4,10.590745527952215,37487.0,15747.853147475098,254.0
